,Date,Category,Inventory Level,Units Sold,Units Ordered,Price,Competitor Pricing
371,2022-03-16,Electronics,2838,1518,1347,68.1676923076923,69.17923076923077
372,2022-03-16,Furniture,4735,2660,2097,55.50363636363636,54.222727272727276
373,2022-03-16,Groceries,5269,2851,2109,47.433157894736844,45.52789473684211
374,2022-03-16,Toys,7906,3772,2906,56.07285714285714,55.92964285714286
375,2022-03-17,Clothing,3988,1775,1991,51.105555555555554,51.967222222222226
376,2022-03-17,Electronics,7277,3490,2952,53.191153846153846,53.926923076923075
377,2022-03-17,Furniture,4248,2234,1532,53.91733333333333,54.07
378,2022-03-17,Groceries,5603,2865,1744,58.63863636363636,59.17
379,2022-03-17,Toys,4672,2311,2344,57.73368421052632,57.49578947368421
380,2022-03-18,Clothing,6379,3338,2777,53.5912,53.5644
381,2022-03-18,Electronics,5014,2356,1913,52.94294117647058,52.357058823529414
382,2022-03-18,Furniture,3768,2061,2152,46.64176470588235,47.0264705882353
383,2022-03-18,Groceries,4881,2852,2376,53.1155,52.1595
384,2022-03-18,Toys,5873,3717,2228,55.703809523809525,55.11380952380953
385,2022-03-19,Clothing,5023,2846,2266,48.81,49.12619047619048
386,2022-03-19,Electronics,5292,3056,2259,57.281578947368416,57.12789473684211
387,2022-03-19,Furniture,7052,3836,2955,51.75185185185185,50.93888888888888
388,2022-03-19,Groceries,5749,2662,1476,61.31421052631579,61.57684210526316
389,2022-03-19,Toys,3451,1590,1265,55.06857142857143,55.042142857142856
390,2022-03-20,Clothing,6960,2748,2368,61.269047619047626,61.0947619047619
391,2022-03-20,Electronics,4663,2194,2260,56.91571428571429,56.64714285714285
392,2022-03-20,Furniture,3918,2109,2074,62.62947368421053,62.02
393,2022-03-20,Groceries,5390,2957,2152,53.79684210526316,53.96947368421053
394,2022-03-20,Toys,6872,3266,2713,64.46799999999999,64.885
395,2022-03-21,Clothing,4984,1905,2145,63.778,64.17999999999999
396,2022-03-21,Electronics,3996,1980,1874,58.055,59.04625
397,2022-03-21,Furniture,5460,2953,2145,53.38944444444444,52.855
398,2022-03-21,Groceries,7481,3966,2918,62.7936,63.452799999999996
399,2022-03-21,Toys,5848,3109,2300,58.71,57.81904761904762
400,2022-03-22,Clothing,3968,1922,1568,56.94,57.105000000000004
401,2022-03-22,Electronics,4948,2640,1846,55.769000000000005,55.446000000000005
402,2022-03-22,Furniture,8257,4112,3361,51.49454545454545,52.14848484848485
403,2022-03-22,Groceries,6665,3275,2514,52.74550000000001,52.842499999999994
404,2022-03-22,Toys,2949,1263,1260,48.41538461538461,47.46153846153846
405,2022-03-23,Clothing,6418,2993,2428,49.50217391304348,50.70260869565218
406,2022-03-23,Electronics,5186,2420,1621,45.075,45.096111111111114
407,2022-03-23,Furniture,5048,2339,1803,54.05111111111111,53.69611111111111
408,2022-03-23,Groceries,5785,2867,2227,61.12666666666667,60.53619047619048
409,2022-03-23,Toys,5020,2737,2056,60.3485,60.1005
410,2022-03-24,Clothing,2707,1496,1089,54.28090909090909,54.78090909090909
411,2022-03-24,Electronics,8225,4238,2526,55.5875,55.2425
412,2022-03-24,Furniture,4714,3204,2200,59.985625,59.935625
413,2022-03-24,Groceries,4442,2185,1918,52.794999999999995,51.92888888888889
414,2022-03-24,Toys,7894,3544,3133,51.89407407407407,51.307037037037034
415,2022-03-25,Clothing,4914,2488,2242,55.012,55.1115
416,2022-03-25,Electronics,4336,1578,2182,60.10125,59.9925
417,2022-03-25,Furniture,8782,4553,2759,62.92625,63.39458333333334
418,2022-03-25,Groceries,8438,4820,2903,51.215714285714284,50.669285714285714
419,2022-03-25,Toys,2842,1301,1219,47.30416666666667,46.781666666666666
420,2022-03-26,Clothing,3067,1553,1704,69.68230769230769,68.30153846153846
421,2022-03-26,Electronics,7942,4835,3564,58.22137931034483,57.326206896551724
422,2022-03-26,Furniture,3559,2364,2078,67.24933333333334,67.478
423,2022-03-26,Groceries,7016,3708,2681,52.458800000000004,52.967200000000005
424,2022-03-26,Toys,5275,2206,1625,57.12944444444444,57.708888888888886
425,2022-03-27,Clothing,5623,3122,1690,54.38411764705882,54.279411764705884
426,2022-03-27,Electronics,5264,2433,2495,50.851,51.189
427,2022-03-27,Furniture,5509,2663,2277,60.12333333333333,59.884285714285724
428,2022-03-27,Groceries,6629,3825,2569,57.08791666666667,56.944583333333334
429,2022-03-27,Toys,4979,2711,1893,57.135000000000005,57.37611111111111
430,2022-03-28,Clothing,6472,3179,2638,42.45583333333334,42.26583333333333
431,2022-03-28,Electronics,4173,2391,1559,55.34733333333334,54.888
432,2022-03-28,Furniture,4523,1848,2096,57.718999999999994,57.979499999999994
433,2022-03-28,Groceries,4444,1386,2589,55.578421052631576,56.24263157894736
434,2022-03-28,Toys,6020,3612,2838,49.39954545454545,48.61318181818182
435,2022-03-29,Clothing,4843,2720,2339,50.7295,51.463
436,2022-03-29,Electronics,3283,2276,1091,55.96818181818182,56.624545454545455
437,2022-03-29,Furniture,5969,2442,2845,44.841818181818184,44.708181818181814
438,2022-03-29,Groceries,8439,4134,3292,55.37586206896552,55.92
439,2022-03-29,Toys,5412,2569,2118,64.32166666666666,64.31944444444444
440,2022-03-30,Clothing,4374,1969,2097,45.853529411764704,45.02882352941177
441,2022-03-30,Electronics,5070,2440,1776,50.73111111111111,50.748333333333335
442,2022-03-30,Furniture,4939,3094,2166,54.150000000000006,53.93142857142857
443,2022-03-30,Groceries,8010,3765,3404,46.57703703703704,46.57555555555555
444,2022-03-30,Toys,5227,2062,1877,63.48529411764706,64.46235294117646
445,2022-03-31,Clothing,8253,3936,3259,59.527931034482755,59.05379310344827
446,2022-03-31,Electronics,3449,2396,1256,58.066153846153846,57.37615384615385
447,2022-03-31,Furniture,7149,4083,2486,61.5404347826087,61.703913043478266
448,2022-03-31,Groceries,5207,2145,2125,66.75,65.44294117647058
449,2022-03-31,Toys,5906,2417,1891,67.84444444444445,67.72833333333332
450,2022-04-01,Clothing,6692,2934,2903,54.95260869565218,55.18826086956521
451,2022-04-01,Electronics,5259,2828,2393,60.280476190476186,60.578095238095244
452,2022-04-01,Furniture,5388,2561,1853,52.602105263157895,52.44736842105263
453,2022-04-01,Groceries,4919,2113,2014,51.60600000000001,50.61
454,2022-04-01,Toys,4536,2440,2015,53.72470588235294,53.5835294117647
455,2022-04-02,Clothing,4379,2182,1917,51.45823529411764,50.533529411764704
456,2022-04-02,Electronics,6625,2894,2637,63.61884615384615,63.99230769230769
457,2022-04-02,Furniture,5471,2588,2629,47.65181818181818,49.045
458,2022-04-02,Groceries,5904,2827,2372,61.579499999999996,60.76899999999999
459,2022-04-02,Toys,4406,2031,1671,55.36133333333333,56.62199999999999
460,2022-04-03,Clothing,5308,2447,2049,46.8005,47.6285
461,2022-04-03,Electronics,6323,3259,2252,52.917368421052636,52.816842105263156
462,2022-04-03,Furniture,6837,3689,2943,56.20583333333334,57.314166666666665
463,2022-04-03,Groceries,5862,3108,2622,50.73,51.26739130434783
464,2022-04-03,Toys,4214,1905,1613,56.55357142857143,56.08142857142857
465,2022-04-04,Clothing,6446,2978,2596,58.76565217391304,58.735652173913046
466,2022-04-04,Electronics,2722,1150,1821,56.92,57.38357142857143
467,2022-04-04,Furniture,5577,3402,2256,59.5995,59.372
468,2022-04-04,Groceries,6150,3219,2922,59.01125,58.907916666666665
469,2022-04-04,Toys,5616,3049,1966,52.5,51.60999999999999
470,2022-04-05,Clothing,6883,3323,2443,46.89,47.11730769230769
471,2022-04-05,Electronics,4137,1615,1761,44.403571428571425,44.79071428571429
472,2022-04-05,Furniture,6257,3213,2970,55.78173913043479,55.05217391304348
473,2022-04-05,Groceries,4754,2202,2049,61.45444444444445,60.958333333333336
474,2022-04-05,Toys,5208,2920,2117,59.699473684210524,60.11526315789474
475,2022-04-06,Clothing,3481,1864,1721,54.848571428571425,54.82928571428572
476,2022-04-06,Electronics,5004,2753,2409,49.46736842105263,48.92421052631579
477,2022-04-06,Furniture,6682,2529,2217,54.96454545454546,53.655454545454546
478,2022-04-06,Groceries,5964,2867,2075,54.48500000000001,55.08545454545455
479,2022-04-06,Toys,6657,3506,2805,52.162608695652175,52.11173913043478
480,2022-04-07,Clothing,5354,2902,1809,58.43111111111111,58.71388888888888
481,2022-04-07,Electronics,5261,2816,2139,66.4321052631579,66.53421052631579
482,2022-04-07,Furniture,4009,1557,1509,56.44538461538461,56.431538461538466
483,2022-04-07,Groceries,9061,4190,2601,60.29923076923077,59.36615384615384
484,2022-04-07,Toys,6501,3108,3153,58.92666666666667,59.748333333333335
485,2022-04-08,Clothing,9139,4220,3550,50.0715625,48.8684375
486,2022-04-08,Electronics,2965,1518,1275,62.05,60.980000000000004
487,2022-04-08,Furniture,4367,1575,1941,56.12555555555556,55.46277777777778
488,2022-04-08,Groceries,6171,3454,2451,58.71272727272728,59.48772727272728
489,2022-04-08,Toys,5480,2915,1829,63.82388888888889,63.32
490,2022-04-09,Clothing,4916,3100,1507,67.20857142857143,67.62928571428571
491,2022-04-09,Electronics,7470,3069,3083,45.57749999999999,45.59125
492,2022-04-09,Furniture,6701,4193,2225,55.750454545454545,55.305
493,2022-04-09,Groceries,5016,2653,2064,43.726190476190474,43.47047619047619
494,2022-04-09,Toys,5769,2391,2004,44.7621052631579,44.74631578947369
495,2022-04-10,Clothing,7569,3876,3050,47.12296296296296,46.61851851851852
496,2022-04-10,Electronics,4141,1978,1410,52.15,52.976
497,2022-04-10,Furniture,3574,2229,1722,54.76466666666667,54.40933333333333
498,2022-04-10,Groceries,5692,2174,2679,56.42999999999999,57.342999999999996
499,2022-04-10,Toys,6144,3019,1630,49.71826086956521,48.710869565217386
500,2022-04-11,Clothing,5629,2685,2630,57.370909090909095,57.12954545454545
501,2022-04-11,Electronics,5210,2588,2400,49.224000000000004,48.847500000000004
502,2022-04-11,Furniture,3272,1728,1863,63.7575,65.180625
503,2022-04-11,Groceries,5989,4035,2661,53.28952380952381,53.589523809523804
504,2022-04-11,Toys,6085,3451,2224,44.92380952380953,43.90238095238095
505,2022-04-12,Clothing,4144,2132,1721,49.23866666666667,50.676
506,2022-04-12,Electronics,5847,3165,2740,57.23090909090909,57.35681818181818
507,2022-04-12,Furniture,4963,2788,1669,63.919999999999995,64.90235294117646
508,2022-04-12,Groceries,6966,3983,2611,61.71269230769231,61.59423076923077
509,2022-04-12,Toys,4104,1902,2348,50.0615,49.877500000000005
510,2022-04-13,Clothing,5418,2437,2257,68.44857142857143,68.87333333333333
511,2022-04-13,Electronics,5302,2360,2345,66.193,66.29650000000001
512,2022-04-13,Furniture,3396,1504,1233,55.21785714285714,55.214999999999996
513,2022-04-13,Groceries,6022,3399,1932,59.554545454545455,60.39545454545455
514,2022-04-13,Toys,5557,2820,2510,54.30304347826087,54.65521739130435
515,2022-04-14,Clothing,5708,2948,2315,46.78684210526316,47.42947368421053
516,2022-04-14,Electronics,5908,2975,2481,56.39590909090909,56.66318181818181
517,2022-04-14,Furniture,7526,3391,2636,52.35666666666666,52.24703703703704
518,2022-04-14,Groceries,3468,1805,1518,57.70153846153846,58.12615384615385
519,2022-04-14,Toys,4466,2084,2081,56.53473684210527,56.038947368421056
520,2022-04-15,Clothing,5501,2851,2177,59.45722222222222,59.06055555555555
521,2022-04-15,Electronics,6341,3537,2633,53.86304347826086,52.919999999999995
522,2022-04-15,Furniture,4042,1537,1539,58.62214285714286,58.85
523,2022-04-15,Groceries,6465,3305,2800,56.42739130434782,55.70652173913044
524,2022-04-15,Toys,5832,2433,2316,54.29136363636364,53.195
525,2022-04-16,Clothing,3327,1714,2211,51.135555555555555,49.855555555555554
526,2022-04-16,Electronics,3289,1880,1912,64.32,65.174375
527,2022-04-16,Furniture,5436,2995,2093,62.91238095238096,62.925714285714285
528,2022-04-16,Groceries,6527,3658,2064,60.09142857142857,60.67761904761905
529,2022-04-16,Toys,6267,3021,2371,70.50958333333334,70.56291666666667
530,2022-04-17,Clothing,6576,3497,2066,61.85,61.9975
531,2022-04-17,Electronics,5750,3406,2090,62.205555555555556,62.638888888888886
532,2022-04-17,Furniture,4794,2106,1700,59.77529411764706,59.29117647058824
533,2022-04-17,Groceries,5623,3061,2301,55.74409090909091,55.305
534,2022-04-17,Toys,6030,3150,2420,57.15086956521739,57.38173913043478
535,2022-04-18,Clothing,5195,3051,2267,62.63250000000001,62.614
536,2022-04-18,Electronics,5524,2608,2110,49.135238095238094,48.773809523809526
537,2022-04-18,Furniture,7329,4015,2889,59.464,58.943999999999996
538,2022-04-18,Groceries,6045,2887,2217,56.63157894736842,55.706315789473685
539,2022-04-18,Toys,4868,2168,1690,58.93933333333334,58.674
540,2022-04-19,Clothing,6329,2869,2775,57.69583333333333,58.21375
541,2022-04-19,Electronics,4412,2200,2504,54.70157894736842,55.18052631578948
542,2022-04-19,Furniture,5185,2533,2180,50.52684210526316,50.74368421052632
543,2022-04-19,Groceries,5901,2907,1644,53.251875,53.3975
544,2022-04-19,Toys,6532,3596,2414,54.02227272727273,54.76363636363636
545,2022-04-20,Clothing,6202,2521,2149,57.55565217391304,58.375652173913046
546,2022-04-20,Electronics,5623,2555,2102,56.094500000000004,57.25449999999999
547,2022-04-20,Furniture,4694,2815,2092,61.497368421052634,60.85631578947368
548,2022-04-20,Groceries,5265,3156,2178,50.31454545454546,50.03727272727272
549,2022-04-20,Toys,4130,2230,1531,64.96875,64.985
550,2022-04-21,Clothing,3887,1844,1589,63.0,62.56857142857143
551,2022-04-21,Electronics,5916,3263,2570,52.075,53.41499999999999
552,2022-04-21,Furniture,6362,3289,2775,60.018,59.8416
553,2022-04-21,Groceries,4479,2131,2034,46.718823529411765,46.33764705882353
554,2022-04-21,Toys,6479,3052,2060,57.34818181818182,57.529090909090904
555,2022-04-22,Clothing,4251,1828,2208,49.177368421052634,49.39421052631579
556,2022-04-22,Electronics,6540,2692,2264,57.9896,57.566
557,2022-04-22,Furniture,5740,2747,2617,52.464285714285715,50.32333333333333
558,2022-04-22,Groceries,3402,1803,1719,59.412666666666674,60.01
559,2022-04-22,Toys,5338,2154,2110,52.866,52.6345
560,2022-04-23,Clothing,4458,2205,1353,59.397333333333336,58.949333333333335
561,2022-04-23,Electronics,4466,2208,1648,63.13368421052631,63.06842105263158
562,2022-04-23,Furniture,6080,3199,3320,49.151153846153846,49.23384615384615
563,2022-04-23,Groceries,3465,1054,1826,61.90529411764705,63.11470588235294
564,2022-04-23,Toys,5986,3254,2483,54.85130434782609,54.26608695652173
565,2022-04-24,Clothing,3740,1958,1777,58.124,58.952666666666666
566,2022-04-24,Electronics,4709,2078,1914,66.41933333333333,65.906
567,2022-04-24,Furniture,6941,3358,2993,58.104642857142856,57.675357142857145
568,2022-04-24,Groceries,4163,2415,2131,50.4478947368421,51.397368421052626
569,2022-04-24,Toys,6551,3344,2481,52.11826086956522,51.77478260869565
570,2022-04-25,Clothing,6287,3552,2587,58.05434782608695,57.31086956521739
571,2022-04-25,Electronics,5638,3076,2444,66.81809523809524,67.38238095238096
572,2022-04-25,Furniture,4005,1901,2149,61.940000000000005,62.80555555555556
573,2022-04-25,Groceries,4706,1950,1660,53.5264705882353,53.605294117647055
574,2022-04-25,Toys,5212,2375,2452,47.014761904761905,46.79857142857143
575,2022-04-26,Clothing,5801,2783,2249,56.7885,56.3625
576,2022-04-26,Electronics,6743,3523,2687,46.95952380952381,48.47428571428571
577,2022-04-26,Furniture,3827,1955,1432,51.31466666666667,51.73066666666667
578,2022-04-26,Groceries,5994,2929,2508,49.376999999999995,48.9875
579,2022-04-26,Toys,6056,2728,2353,56.45208333333333,56.35333333333333
580,2022-04-27,Clothing,5574,2173,1862,52.623000000000005,53.117
581,2022-04-27,Electronics,7556,4027,3191,54.0428,53.7464
582,2022-04-27,Furniture,4351,2194,2100,43.915263157894735,44.34105263157895
583,2022-04-27,Groceries,4822,2473,1640,40.940588235294115,41.53411764705883
584,2022-04-27,Toys,4931,2140,2073,59.75105263157894,58.86684210526316
585,2022-04-28,Clothing,4413,2554,2243,72.075625,71.921875
586,2022-04-28,Electronics,6317,2817,2354,63.52363636363636,63.13045454545454
587,2022-04-28,Furniture,7184,3435,2343,63.36857142857143,64.11285714285714
588,2022-04-28,Groceries,3637,2162,2373,57.47764705882353,58.0364705882353
589,2022-04-28,Toys,7054,4048,2560,57.614583333333336,56.68291666666667
590,2022-04-29,Clothing,5289,2194,2291,51.87947368421053,52.07
591,2022-04-29,Electronics,5504,2830,2409,55.78681818181818,54.32818181818182
592,2022-04-29,Furniture,4592,1960,1688,60.03058823529412,59.81
593,2022-04-29,Groceries,4097,2346,1642,52.51230769230769,52.54153846153846
594,2022-04-29,Toys,6957,3078,3564,54.27551724137931,54.908620689655166
595,2022-04-30,Clothing,4621,2691,1909,57.233000000000004,56.5345
596,2022-04-30,Electronics,4273,1727,1690,56.546,56.172000000000004
597,2022-04-30,Furniture,7383,3676,2746,49.71769230769231,49.53
598,2022-04-30,Groceries,5896,3268,2297,58.416666666666664,59.166666666666664
599,2022-04-30,Toys,5916,3164,1975,51.45166666666667,51.32944444444445
600,2022-05-01,Clothing,4720,1883,2286,57.968,58.0495
601,2022-05-01,Electronics,5631,2961,2349,56.16,56.17727272727273
602,2022-05-01,Furniture,4313,2194,2421,57.1625,56.107000000000006
603,2022-05-01,Groceries,5021,3148,1781,60.63277777777777,59.894999999999996
604,2022-05-01,Toys,5954,2741,2116,55.525999999999996,57.122
605,2022-05-02,Clothing,7148,3092,3391,55.00111111111111,54.11074074074074
606,2022-05-02,Electronics,4797,2066,1782,63.648125,61.63375
607,2022-05-02,Furniture,5366,1787,2114,60.13,59.731052631578955
608,2022-05-02,Groceries,4859,2540,1906,44.98,45.91684210526316
609,2022-05-02,Toys,3417,1262,2270,57.373684210526314,56.74210526315789
610,2022-05-03,Clothing,4904,2217,2104,46.888333333333335,45.99444444444444
611,2022-05-03,Electronics,6314,3615,2136,46.85190476190476,45.57666666666667
612,2022-05-03,Furniture,6895,2435,1860,68.17476190476191,68.20666666666668
613,2022-05-03,Groceries,5044,2710,2262,59.89555555555556,60.69222222222223
614,2022-05-03,Toys,5830,3002,2097,46.95681818181818,46.448181818181816
615,2022-05-04,Clothing,5845,3043,2199,57.014761904761905,56.666666666666664
616,2022-05-04,Electronics,4231,1716,1397,63.49722222222223,63.324999999999996
617,2022-05-04,Furniture,5434,2584,2386,54.41238095238096,54.887619047619054
618,2022-05-04,Groceries,6050,2654,2701,47.4404347826087,47.24217391304347
619,2022-05-04,Toys,5454,2762,2259,58.26176470588236,57.95705882352941
620,2022-05-05,Clothing,3877,1494,2018,46.584705882352935,46.56294117647059
621,2022-05-05,Electronics,4978,2537,2061,48.918,49.0625
622,2022-05-05,Furniture,4344,2804,2240,61.519999999999996,62.147222222222226
623,2022-05-05,Groceries,6255,3298,2043,54.28130434782609,53.9491304347826
624,2022-05-05,Toys,5881,2855,2475,56.275,57.02272727272727
625,2022-05-06,Clothing,4875,2438,1828,48.84647058823529,49.248823529411766
626,2022-05-06,Electronics,6491,3069,2479,49.54083333333333,50.41458333333333
627,2022-05-06,Furniture,3476,2011,1839,41.04,42.46933333333333
628,2022-05-06,Groceries,7634,3520,2636,68.21913043478261,69.35521739130435
629,2022-05-06,Toys,6313,3246,2585,50.25857142857143,50.25857142857143
